Subject,Folder,Image,CDF,MaxCDF,MeanCDF,OnsetGT,OffsetGT,Onset,Offset,Total,Tau,Threshold,Spotted,SP_onset,SP_offset,Evaluation
sub24,EP10_03,801,0,40.72198168,7.883595957,334,376,318,392,876,0,7.883595957,0,,,TN
sub24,EP12_01,65,56.72283361,56.72283361,14.39779981,81,121,65,137,373,0,14.39779981,65,33,97,TP
sub24,EP12_01,97,0,56.72283361,14.39779981,81,121,65,137,373,0,14.39779981,0,,,TN
sub24,EP12_01,129,0,56.72283361,14.39779981,81,121,65,137,373,0,14.39779981,0,,,TN
sub24,EP12_01,161,31.4421166,56.72283361,14.39779981,81,121,65,137,373,0,14.39779981,161,129,193,FP
sub24,EP12_01,193,12.39366612,56.72283361,14.39779981,81,121,65,137,373,0,14.39779981,0,,,TN
sub24,EP12_01,225,0,56.72283361,14.39779981,81,121,65,137,373,0,14.39779981,0,,,TN
sub24,EP12_01,257,0,56.72283361,14.39779981,81,121,65,137,373,0,14.39779981,0,,,TN
sub24,EP12_01,289,14.62378218,56.72283361,14.39779981,81,121,65,137,373,0,14.39779981,289,257,321,FP
sub24,EP18_03,65,0,65.90819806,21.05089232,53,88,37,104,321,0,21.05089232,0,,,TN
sub24,EP18_03,97,30.69491202,65.90819806,21.05089232,53,88,37,104,321,0,21.05089232,97,65,129,TP
sub24,EP18_03,129,0,65.90819806,21.05089232,53,88,37,104,321,0,21.05089232,0,,,TN
sub24,EP18_03,161,65.90819806,65.90819806,21.05089232,53,88,37,104,321,0,21.05089232,161,129,193,FP
sub24,EP18_03,193,0,65.90819806,21.05089232,53,88,37,104,321,0,21.05089232,0,,,TN
sub24,EP18_03,225,22.99085469,65.90819806,21.05089232,53,88,37,104,321,0,21.05089232,225,193,257,FP
sub24,EP18_03,257,27.76228146,65.90819806,21.05089232,53,88,37,104,321,0,21.05089232,257,225,289,FP
sub25,EP03_01,65,0,0,0,56,116,40,132,181,0,0,65,33,97,TP
sub25,EP03_01,97,0,0,0,56,116,40,132,181,0,0,97,65,129,TP
sub25,EP03_02,65,0,39.82938662,19.91469331,51,134,35,150,164,0,19.91469331,0,,,TN
sub25,EP03_02,97,39.82938662,39.82938662,19.91469331,51,134,35,150,164,0,19.91469331,97,65,129,TP
sub25,EP09_02,65,20.901265,32.70252104,13.40094651,76,111,60,127,232,0,13.40094651,65,33,97,TP
sub25,EP09_02,97,32.70252104,32.70252104,13.40094651,76,111,60,127,232,0,13.40094651,97,65,129,TP
sub25,EP09_02,129,0,32.70252104,13.40094651,76,111,60,127,232,0,13.40094651,0,,,TN
sub25,EP09_02,161,0,32.70252104,13.40094651,76,111,60,127,232,0,13.40094651,0,,,TN
sub25,EP10_01,65,0.335243777,69.05897919,17.49185288,101,176,85,192,242,0,17.49185288,0,,,TN
sub25,EP10_01,97,0,69.05897919,17.49185288,101,176,85,192,242,0,17.49185288,0,,,TN
sub25,EP10_01,129,69.05897919,69.05897919,17.49185288,101,176,85,192,242,0,17.49185288,129,97,161,TP
sub25,EP10_01,161,0.573188548,69.05897919,17.49185288,101,176,85,192,242,0,17.49185288,0,,,TN
sub25,EP10_10,65,19.41453449,19.41453449,9.912004879,61,158,45,174,207,0,9.912004879,65,33,97,TP
sub25,EP10_10,97,0,19.41453449,9.912004879,61,158,45,174,207,0,9.912004879,0,,,TN
sub25,EP10_10,129,10.32148015,19.41453449,9.912004879,61,158,45,174,207,0,9.912004879,129,97,161,TP
sub25,EP12_01,65,10.98213612,53.68572312,16.74593459,131,186,115,202,364,0,16.74593459,0,,,TN
sub25,EP12_01,97,0,53.68572312,16.74593459,131,186,115,202,364,0,16.74593459,0,,,TN
sub25,EP12_01,129,19.69568845,53.68572312,16.74593459,131,186,115,202,364,0,16.74593459,129,97,161,TP
sub25,EP12_01,161,0,53.68572312,16.74593459,131,186,115,202,364,0,16.74593459,0,,,TN
sub25,EP12_01,193,53.68572312,53.68572312,16.74593459,131,186,115,202,364,0,16.74593459,193,161,225,TP
sub25,EP12_01,225,0,53.68572312,16.74593459,131,186,115,202,364,0,16.74593459,0,,,TN
sub25,EP12_01,257,0,53.68572312,16.74593459,131,186,115,202,364,0,16.74593459,0,,,TN
sub25,EP12_01,289,49.60392899,53.68572312,16.74593459,131,186,115,202,364,0,16.74593459,289,257,321,FP
sub25,EP18_04f,65,16.78433023,27.81343004,7.641047388,76,116,60,132,448,0,7.641047388,65,33,97,TP
sub25,EP18_04f,97,0,27.81343004,7.641047388,76,116,60,132,448,0,7.641047388,0,,,TN
sub25,EP18_04f,129,1.118962377,27.81343004,7.641047388,76,116,60,132,448,0,7.641047388,0,,,TN
sub25,EP18_04f,161,19.12707794,27.81343004,7.641047388,76,116,60,132,448,0,7.641047388,161,129,193,FP
sub25,EP18_04f,193,11.21196794,27.81343004,7.641047388,76,116,60,132,448,0,7.641047388,193,161,225,FP
sub25,EP18_04f,225,0,27.81343004,7.641047388,76,116,60,132,448,0,7.641047388,0,,,TN
sub25,EP18_04f,257,0.354705344,27.81343004,7.641047388,76,116,60,132,448,0,7.641047388,0,,,TN
sub25,EP18_04f,289,27.81343004,27.81343004,7.641047388,76,116,60,132,448,0,7.641047388,289,257,321,FP
sub25,EP18_04f,321,0,27.81343004,7.641047388,76,116,60,132,448,0,7.641047388,0,,,TN
sub25,EP18_04f,353,0,27.81343004,7.641047388,76,116,60,132,448,0,7.641047388,0,,,TN
sub26,EP03_10,65,52.84956544,52.84956544,17.71031145,116,201,100,217,343,0,17.71031145,65,33,97,FP
sub26,EP03_10,97,0,52.84956544,17.71031145,116,201,100,217,343,0,17.71031145,0,,,TN
sub26,EP03_10,129,0,52.84956544,17.71031145,116,201,100,217,343,0,17.71031145,0,,,TN
sub26,EP03_10,161,44.08433467,52.84956544,17.71031145,116,201,100,217,343,0,17.71031145,161,129,193,TP
sub26,EP03_10,193,0,52.84956544,17.71031145,116,201,100,217,343,0,17.71031145,0,,,TN
sub26,EP03_10,225,9.05401411,52.84956544,17.71031145,116,201,100,217,343,0,17.71031145,0,,,TN
sub26,EP03_10,257,17.98426593,52.84956544,17.71031145,116,201,100,217,343,0,17.71031145,257,225,289,FP
sub26,EP07_28,65,19.0435931,19.0435931,19.0435931,31,71,15,87,158,0,19.0435931,65,33,97,TP
sub26,EP07_37,65,32.19319761,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,65,33,97,FP
sub26,EP07_37,97,0,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,0,,,TN
sub26,EP07_37,129,27.30759537,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,129,97,161,TP
sub26,EP07_37,161,0.426600694,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,0,,,TN
sub26,EP07_37,193,0,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,0,,,TN
sub26,EP07_37,225,0,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,0,,,TN
sub26,EP07_37,257,62.48217749,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,257,225,289,FP
sub26,EP07_37,289,0,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,0,,,TN
sub26,EP07_37,321,0.634325097,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,0,,,TN
sub26,EP07_37,353,0,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,0,,,TN
sub26,EP07_37,385,5.386272831,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,0,,,TN
sub26,EP07_37,417,0,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,0,,,TN
sub26,EP07_37,449,25.5214579,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,449,417,481,FP
sub26,EP07_37,481,0,62.48217749,10.99654479,92,190,76,206,545,0,10.99654479,0,,,TN
sub26,EP08_04,65,4.889325871,4.889325871,4.889325871,31,89,15,105,154,0,4.889325871,65,33,97,TP
sub26,EP09_04,65,13.91413599,13.91413599,4.638045331,31,91,15,107,199,0,4.638045331,65,33,97,TP
sub26,EP09_04,97,0,13.91413599,4.638045331,31,91,15,107,199,0,4.638045331,0,,,TN
sub26,EP09_04,129,0,13.91413599,4.638045331,31,91,15,107,199,0,4.638045331,0,,,TN
sub26,EP09_09,65,56.11274322,56.11274322,28.02220185,46,101,30,117,193,0,28.02220185,65,33,97,TP
sub26,EP09_09,97,0,56.11274322,28.02220185,46,101,30,117,193,0,28.02220185,0,,,TN
sub26,EP09_09,129,27.95386231,56.11274322,28.02220185,46,101,30,117,193,0,28.02220185,0,,,TN
sub26,EP13_02,65,0,23.02340904,11.51170452,32,116,16,132,180,0,11.51170452,0,,,TN
sub26,EP13_02,97,23.02340904,23.02340904,11.51170452,32,116,16,132,180,0,11.51170452,97,65,129,TP
sub26,EP13_11,65,1.501617517,43.0723854,14.85800097,20,101,4,117,221,0,14.85800097,0,,,TN
sub26,EP13_11,97,0,43.0723854,14.85800097,20,101,4,117,221,0,14.85800097,0,,,TN
sub26,EP13_11,129,43.0723854,43.0723854,14.85800097,20,101,4,117,221,0,14.85800097,129,97,161,FP
sub26,EP18_46,65,54.44651031,54.44651031,54.44651031,31,101,15,117,134,0,54.44651031,65,33,97,TP
sub26,EP18_47,65,0,0,0,6,86,-10,102,181,0,0,65,33,97,TP
sub26,EP18_47,97,0,0,0,6,86,-10,102,181,0,0,97,65,129,TP
sub26,EP18_49,65,21.94453586,27.06519781,12.92344618,16,80,0,96,279,0,12.92344618,65,33,97,TP
sub26,EP18_49,97,0,27.06519781,12.92344618,16,80,0,96,279,0,12.92344618,0,,,TN
sub26,EP18_49,129,27.06519781,27.06519781,12.92344618,16,80,0,96,279,0,12.92344618,129,97,161,FP
sub26,EP18_49,161,0,27.06519781,12.92344618,16,80,0,96,279,0,12.92344618,0,,,TN
sub26,EP18_49,193,15.60749721,27.06519781,12.92344618,16,80,0,96,279,0,12.92344618,193,161,225,FP
sub26,EP18_50,65,5.997799768,41.7421154,14.12303557,78,161,62,177,239,0,14.12303557,0,,,TN
sub26,EP18_50,97,8.752227109,41.7421154,14.12303557,78,161,62,177,239,0,14.12303557,0,,,TN
sub26,EP18_50,129,0,41.7421154,14.12303557,78,161,62,177,239,0,14.12303557,0,,,TN
sub26,EP18_50,161,41.7421154,41.7421154,14.12303557,78,161,62,177,239,0,14.12303557,161,129,193,TP
sub26,EP18_51,65,0,26.86597335,8.940280028,21,81,5,97,283,0,8.940280028,0,,,TN
sub26,EP18_51,97,6.573460126,26.86597335,8.940280028,21,81,5,97,283,0,8.940280028,0,,,TN
sub26,EP18_51,129,0,26.86597335,8.940280028,21,81,5,97,283,0,8.940280028,0,,,TN
sub26,EP18_51,161,26.86597335,26.86597335,8.940280028,21,81,5,97,283,0,8.940280028,161,129,193,FP
sub26,EP18_51,193,11.26196667,26.86597335,8.940280028,21,81,5,97,283,0,8.940280028,193,161,225,FP
