1,2,3,4,5,6,7,8,9,10,11,12,Label,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00427.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00428.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00429.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00430.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00431.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00432.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00433.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00434.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00435.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00436.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00437.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00438.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00439.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00440.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00441.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00442.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00443.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00444.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00445.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00446.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00447.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00448.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00449.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00450.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00460.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00461.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00462.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00463.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00464.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00465.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00466.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00467.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00468.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00469.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00470.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00471.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00480.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00481.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00482.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00483.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00484.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00485.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00486.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00487.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00488.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00489.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00490.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00491.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00492.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00493.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00494.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00495.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00496.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00497.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00498.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00499.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00500.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00501.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00502.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00503.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00504.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00505.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00506.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00507.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00508.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00509.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00510.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00511.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00512.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00513.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00514.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00515.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00522.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00523.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00524.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00525.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00526.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00527.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00528.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00529.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00530.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00531.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00532.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00533.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00540.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00541.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00542.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00543.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00544.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00545.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00546.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00547.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00548.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00549.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00550.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00551.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00552.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00553.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00554.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00555.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00556.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00557.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00558.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00559.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00560.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00561.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00562.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00563.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00564.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00565.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00566.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00567.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00568.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00569.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00570.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00571.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00572.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00573.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00574.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00575.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00576.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00577.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00578.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00579.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00580.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00581.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00582.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00583.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00584.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00585.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00586.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00587.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00588.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00589.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00590.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00591.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00592.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00593.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00594.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00595.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00596.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00597.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00598.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00599.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00600.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00601.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00602.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00603.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00604.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00605.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00606.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00607.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00608.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00609.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00610.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00611.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00622.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00623.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00624.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00625.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00626.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00627.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00628.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00629.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00630.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00631.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00632.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00633.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00639.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00640.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00641.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00642.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00643.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00644.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00645.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00646.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00647.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00648.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00649.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00650.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00651.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00652.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00653.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00654.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00655.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00656.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00657.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00658.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00659.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00660.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00661.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00662.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00663.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00664.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00665.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00666.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00667.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00668.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00669.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00670.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00671.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00672.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00673.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00674.jpg,3,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00680.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00681.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00682.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00683.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00684.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00685.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00686.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00687.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00688.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00689.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00690.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00691.jpg,3,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00692.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00693.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00694.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00695.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00696.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00697.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00698.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00699.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00700.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00701.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00702.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00703.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00704.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00705.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00706.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00707.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00708.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00709.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00710.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00711.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00712.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00713.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00714.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00715.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00716.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00717.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00718.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00719.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00720.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00721.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00722.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00723.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00724.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00725.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00726.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00727.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00728.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00729.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00730.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00731.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00732.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00733.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00734.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00735.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00736.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00737.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00738.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00739.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00740.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00741.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00742.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00743.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00744.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00745.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00746.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00747.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00748.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00749.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00750.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00751.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00752.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00753.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00754.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00755.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00756.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00757.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00758.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00759.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00760.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00761.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00762.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S1\img00763.jpg,4,,,
